features.20,features.30,classifier.5,classifier.6
0.15005973758579813,0.1724938850534506,0.1742426353080769,0.17399307237709702
0.29444747708422636,0.3105936324862597,0.31032407276085955,0.3078857395849185
0.12957069513337596,0.11424353657341284,0.1317081347800439,0.11987370113214407
0.08808429942799922,0.093850576179363,0.09425011752586968,0.09707255413352557
0.23864203340298168,0.2504042710704444,0.263240171695377,0.25610558039302744
0.1262980783255778,0.13688444771389066,0.14889923532531946,0.1623339440188536
0.11769167413153162,0.15985426740504252,0.1534757730204099,0.14688295517455022
0.3118141076210461,0.3272063549668214,0.33060395271444326,0.3281805022875964
0.5564284266174965,0.5856968217214332,0.5819560621497754,0.5667688777157059
0.2244919751260153,0.23237613743852617,0.22398731610156614,0.2227422981227606
0.11763596752365417,0.15032402550862647,0.1438430657521664,0.13431177597110125
0.09510777981721162,0.12544149301174123,0.12461800728690055,0.13423025301957567
0.12770940680662496,0.16578117040504425,0.15264347105197162,0.15606525400043456
0.18065177211068906,0.1884160977860001,0.1964620544877998,0.1756258401342236
0.20041487181573622,0.2525424548631171,0.24735161992811575,0.2551383364875543
0.19817714304461764,0.20217851471777593,0.20770092558983408,0.19590594298625716
0.20215114492609787,0.20929166548961828,0.2122566641898578,0.19456052273289928
0.20988343343962076,0.2267976789520031,0.21867523292036803,0.21842725961986473
0.2294947160831997,0.2690779573018952,0.27515149015033347,0.2732296469512426
0.09566611936132696,0.1180403846120319,0.12495673676030603,0.10654397227500186
0.16435935772249502,0.2093731610970274,0.202373809416678,0.19528605464111787
0.0750182721834752,0.08523784909298347,0.0745569681984045,0.06677380256456812
0.12466858623666861,0.1249005874545553,0.11902339953133487,0.11192703698058144
0.04703628998698957,0.07986134120502263,0.09275503965128129,0.07143319611306559
0.09135615665803012,0.08508528753122872,0.09319326266591525,0.09831616191077429
0.1385988384551959,0.1621059382221431,0.17621795890738837,0.16294697877783476
0.09300332643895817,0.12526772395561825,0.11490758627806605,0.11178752037940164
0.21215017979192416,0.23282416015220206,0.24241140275839662,0.2307269975945123
0.09751306494553232,0.111986457579261,0.10770400712715618,0.10892173724562727
0.31565611262582655,0.34261411437273265,0.3568257527867837,0.3454528281274991
0.2000676894387312,0.24165893763812551,0.2568356627749032,0.24709745265168803
0.021655010241753588,0.009375016753660847,0.020116277811154132,0.036196306703398476
0.255588377664299,0.2736399843483488,0.2924501496501933,0.277291438144045
0.08141972474246134,0.09572570036617135,0.09108367776518232,0.09400510771154262
0.17435259236018835,0.21304150198553648,0.21655419287288047,0.2215910935429219
0.03899299123928323,0.026282271296841485,0.050000014054716775,0.03363009123574978
0.0775092100805214,0.09395909440849066,0.09643754173115424,0.10010510846176994
0.18339488682163818,0.20250686635299403,0.2079316925558923,0.20451514056885292
0.24476776428281563,0.2580007476355679,0.2594194213513069,0.24794309020774025
0.21717777024685056,0.23994813156090428,0.23938641786684295,0.24160570991899313
0.1614358757803929,0.1899100808049176,0.1943039886679457,0.18622650754891132
0.18790685823374464,0.1843263991181308,0.2043444128677229,0.18174664239081378
0.395678027739327,0.4122191262898645,0.4100548315756619,0.39694074192332635
0.5555364263724731,0.6167856233820259,0.6061112255776272,0.6013874830839504
0.16876141442580198,0.18283655187955458,0.18664029870849458,0.17869592452261385
0.24508530630156466,0.26726517242909337,0.2830159448407153,0.2715914962540052
0.1711826676884363,0.2005230017446436,0.2091850750212363,0.19732377239249627
0.09563047942295858,0.11222652624170851,0.10651874350061398,0.10630890986491004
0.17307721864590786,0.2100313564536254,0.208554556777661,0.20052227337584133
0.12196926068048339,0.1402323720580514,0.16480151935130724,0.1548636362776129
0.1982569687387946,0.22030897585237255,0.20972853109104383,0.21712518527871533
0.34522141970090303,0.37027056069906833,0.36941824216029145,0.3546123397602146
0.2344934373300325,0.23545477764379355,0.23877667722374024,0.24039884156395264
0.1551657116767124,0.16172333978554854,0.16337880941904256,0.1619060960225597
0.04833636477786709,0.08720471289710739,0.09267411020847073,0.09224388486023749
0.23270947019604135,0.2516448088552513,0.2651842116958136,0.2533467667141857
0.14015825409013852,0.17398888290007963,0.19320487354741722,0.18733597479326722
0.13576026492203028,0.15038189526080675,0.14783998862296596,0.1397446757339321
0.11563587532347303,0.11501827019564702,0.10437148079421817,0.09376867634559057
0.015768139950288633,0.03386461946291548,0.0526791221991616,0.03400163677471265
0.3808440001197788,0.44912293776062445,0.42925421511442247,0.4170501636852327
0.2164549020527676,0.23876691052389043,0.2626029774096913,0.2550281695615572
0.09119521061967305,0.10662428310582385,0.10796637326178907,0.11061287681633157
0.253400732897623,0.28704542643712005,0.28613674210605367,0.27378937610380955
0.09171695115229732,0.07854455726071069,0.07587049621182929,0.07012132529042799
0.27846361327763447,0.3367059276659729,0.3463995225120151,0.35070408140006293
0.19628722740782292,0.22119550344153607,0.22044446916849214,0.20910542129581833
0.06431663337658682,0.07925611289945807,0.08732690424116515,0.09379747855545284
0.12531171207791408,0.12953414075971922,0.1363073235078514,0.13446677957884323
0.0695257766108291,0.11470419704914091,0.11596747573245945,0.10728599718509102
0.18990092430321295,0.2040515746196571,0.21352926577768766,0.2064289579478865
0.29927984433976396,0.3189166392093283,0.33072493721948676,0.3126888244334279
0.23681031708532949,0.2425495800156105,0.22814180694497804,0.21589258840039247
0.19856768757457574,0.24378160809382068,0.24243018136497968,0.2421076263391046
0.5601345898109233,0.5912136558381572,0.5852180862864249,0.5816568851582335
0.25407110844925407,0.3143529930179425,0.30305440545885015,0.2876530922321398
0.5258117283881576,0.5527954949421883,0.5454829267755578,0.5394848084360805
0.3714236284564575,0.4254865108941057,0.43064845521737877,0.4372759113974927
0.2299888585513061,0.22644908929007698,0.24447401805565339,0.2391577354035667
0.2906679027372211,0.29246406991049195,0.2939567107360173,0.28887026285742795
0.17076929344574063,0.2007713568981578,0.20897194243856412,0.19405824714276598
0.21244331617626674,0.22034648002714155,0.21810901687266368,0.2179859842768202
0.20276570769506308,0.25001976268135956,0.23918886209513623,0.22236346433366388
0.3022132156309907,0.3302923728016124,0.32743053309923087,0.31963061668154125
0.22803384395233178,0.25721193501878886,0.2492780440338983,0.24060800762700615
0.15155792290888528,0.17265655329853904,0.1689747102139717,0.1721097919670741
0.3351810613485363,0.3859514224634777,0.3816319151010888,0.3750451248429512
0.1969249203623362,0.2115160148753012,0.22579177474488682,0.22130176540054192
0.0822157415991838,0.09287768933247428,0.08395250238752064,0.07863175718091986
0.2815377857944045,0.3361791801587507,0.3403797346177026,0.33968604362758276
0.0789645361253926,0.09262115582865062,0.09468343665617582,0.10580085045259337
0.34372180910310424,0.3969697733587921,0.3907575222882253,0.3837426564831539
0.3066000230217675,0.3207542232965948,0.3247298697050172,0.32246802304247596
0.15978813470974618,0.18425963546468813,0.1878718655631312,0.18513951174100812
0.2460551532644799,0.2622367029387083,0.258100373701599,0.2475250750420124
0.15637425127292992,0.17952121754544204,0.1609692299204433,0.15971588588782895
0.5580065862900947,0.5885065173791608,0.5866528296460547,0.5801885600192085
0.20863318551289392,0.20136016946178767,0.2119589936640028,0.21695614810602937
0.1989486519417836,0.22028106945498108,0.21549521704572164,0.21275536358038477
0.3845632125515011,0.437402576357952,0.43289222205572675,0.43236953194534317
0.27116015188043047,0.30704220229271717,0.3038526542727002,0.2915485555036142
0.3379998190537307,0.3778611845179575,0.3803402310655753,0.3568219348981442
0.2085104739284925,0.2416994210410827,0.23748922584767054,0.22587142242260802
0.21993857708617884,0.2711813017278964,0.26337860495809734,0.2557730387743108
0.22974755689019571,0.23982671888982401,0.24551957517376177,0.23299387999400653
0.2871277648716928,0.29496411990026233,0.292080552967486,0.2772007488794247
0.27680684069795636,0.29262331565110855,0.30084463748023316,0.2969886866440113
0.23669442111596553,0.2521038992958621,0.25981807807373464,0.25849819160492976
0.3131280421849359,0.33705317945030544,0.3403787053632131,0.32327178596932066
0.15008185428471219,0.19212565205212256,0.20521733737867298,0.20036489469345753
0.13687867923741667,0.1523341743471675,0.16218782342898003,0.1521891884003116
0.5199036590942643,0.5359693877370342,0.5366868139568581,0.5289602430970476
0.2428736349702291,0.27293337390393096,0.2615359427046402,0.24750740400283014
0.11373359504547641,0.15238107888024877,0.1367502020555346,0.14994940419147
0.5233886647389354,0.5464084799937761,0.5352841025099493,0.534589769211441
0.02607802451459115,0.009069220345959443,0.015364385115820072,0.029332480874764526
0.1774771290392434,0.19399409447328705,0.1979375496208406,0.19624420583919558
0.09605847734308057,0.10008404191700983,0.08644424910643507,0.087729363465404
0.2997293682882682,0.3366434925836004,0.329142143319637,0.315941398910675
0.22309327435785875,0.24373243406697767,0.2571104014285844,0.25334739425780234
0.15201546452183975,0.1592869140893417,0.16853524454981128,0.1567718700042737
0.17664445044301788,0.20624682946745745,0.21137792074420372,0.19920534187643582
0.20129616634713554,0.21548984587285902,0.22049490001964123,0.21440983069829153
0.3929106908220208,0.4076748111962998,0.4125913446961755,0.3965517205299
0.3773223610559918,0.41062926989208154,0.4011157641828866,0.39418266507175187
0.018035504244314937,0.015005491783319686,0.021135915772602314,0.033709538445203836
0.17323686377009007,0.176399891576603,0.1917899685667469,0.18224992187494882
0.1014527152797156,0.08648177889069197,0.09989552000173314,0.08393837209253326
0.08671532403246933,0.12261217697014952,0.1241751869974346,0.11977515124615258
0.03343378914125576,0.027145768333842784,0.040219554148192734,0.04108698478662467
0.19670569555317036,0.22221810861087857,0.22729359488928313,0.2205588578617696
0.11252687961594546,0.12931485302371795,0.13607457778474946,0.14575059559634831
0.2579546052850576,0.2835666013509227,0.2848049637302952,0.27995479982047583
0.2491997973490319,0.2659900561026717,0.269392799470486,0.2613782270432473
0.16101982770168474,0.1795634019780177,0.18239921780149063,0.17138859347387178
0.14707012801768438,0.18564918779729772,0.17795847481929897,0.16996993872025648
0.15729420592235968,0.18811012339802494,0.1916039533464886,0.17160138218190085
0.15186721299465133,0.1920755357834806,0.18993104385495793,0.17598916018552027
0.1476989403618259,0.15885510941732192,0.15851243001952336,0.14663613699652425
0.07642978743525258,0.08906946687442073,0.11167137748879971,0.08560879416318151
0.4024245390467221,0.4722215533660499,0.45513618276924844,0.44640568065101666
0.23902908213780666,0.25576629915743676,0.25908479970588094,0.2549538840521936
0.0529773021939917,0.05772259291028492,0.05700732997325765,0.05196020066459837
0.39750961908619253,0.40329536556235607,0.39468428296299846,0.38682108483176353
0.3536006680346551,0.42200285332624593,0.4120678567190809,0.3901569500791465
0.04261092876307236,0.048190997186068826,0.04314274307419492,0.045559797104112496
0.48470209917972634,0.5316498934815301,0.5248258421046667,0.5180419701887149
0.5162325648648026,0.5502424029991754,0.5647928996485527,0.545013058950677
0.11751115270189351,0.12118726446435338,0.12478098493635023,0.12705486802885946
0.2918367193251631,0.3049398527041827,0.30012860908593897,0.28990349066450305
0.3882829907713573,0.469448002234193,0.46313462532611505,0.45514460061555423
0.15265177617015346,0.17198927124503044,0.18258801139099445,0.16139610230398171
0.15965843920079756,0.18822263902367437,0.19892580645386723,0.1998596892196794
0.15199431192503657,0.16814869781854128,0.17175742632734692,0.16894474186749917
0.17727293872882322,0.20585967961983312,0.21505327495170296,0.20940143723276436
0.07550851847986179,0.07714654754844694,0.07934481315593075,0.07801660752999573
0.13588904751047798,0.15181381487585366,0.15368092606070102,0.15312534161866267
0.1018407781653092,0.11532056674919632,0.1200233667022964,0.11621933555408995
0.10366324688106768,0.13106818306694137,0.13121334470296575,0.1117594487739146
0.13306664058747467,0.13996393589993864,0.13252532132878878,0.12726638282077576
0.40408647709989304,0.4665889227012097,0.4594788479342452,0.4613932510562564
0.3077985525481485,0.3644263187549568,0.3672421237658749,0.3538736836999181
0.5664491867568497,0.5847900762991722,0.5816408090932846,0.5722721700059955
0.5283699979917532,0.562687861229694,0.5531672728502139,0.5409908848247912
0.15285885555771422,0.16228272673037408,0.16795787474005683,0.1620902953948906
0.37908919296800964,0.4012373057243861,0.39678907704086525,0.39078964434519
0.31736861848199044,0.3864839761153559,0.39360440399702623,0.3921016088735889
0.2969294124510401,0.31377220716711846,0.3295481936947093,0.3228924000619137
0.3447200920762484,0.3632084583280673,0.35392109430589186,0.34901388408761636
0.054901161300630365,0.08333232019890378,0.07680929294232336,0.06987139399042223
0.16680916821970057,0.15227776200589702,0.15423870538653142,0.14325571471574794
0.22419740628269702,0.2336181211583246,0.2472006885317427,0.24057926931818663
0.287554983529543,0.32275451225669094,0.3352428106690101,0.3208255564106617
0.11809867280760337,0.14592322528240725,0.1565369771955055,0.15674456627254235
0.20645759864237906,0.23788264141389567,0.25124805650377235,0.24443157384329187
0.5693641590800702,0.6273431271813862,0.6180158316122613,0.6104266225927346
0.14309702433855326,0.1668281887757999,0.17613052082989414,0.17744797534216822
0.06228499106692413,0.07324989612605701,0.07762562400007807,0.07923106314083883
0.1610138614943115,0.16527923916453277,0.1812251564516134,0.16627302147799627
0.2096565420604409,0.22285901019149656,0.22321845725302664,0.22349854796978458
0.2985150089420981,0.3248339731459091,0.34413286405834514,0.32639135426209576
0.11112273930274863,0.13207570018066878,0.1540309968928341,0.1430994890019477
0.010592618227832584,0.01189686934131853,0.023930933038876664,0.003099628148803388
0.06156974608477975,0.0805251445893888,0.09552317375343031,0.0883290909806557
0.1413723872694723,0.13230907556393523,0.13752222056117844,0.12815834449058824
0.13519494611724903,0.1501717636977089,0.13174592509391356,0.14456305030153768
0.2062353927910676,0.26392824482845834,0.2664428306910978,0.26835009841196983
0.17702762741183112,0.2010158263879606,0.20761834847163857,0.19956521096034846
0.08480117151365758,0.0805214668566051,0.08230578752521923,0.08202294545593254
0.49685901717462616,0.5386806317562586,0.551093659075933,0.5381017354187355
0.10618335637216532,0.11397961115014196,0.12393704241721246,0.12286403897648111
0.208573153454713,0.22038160163267975,0.24697958307967027,0.2306353910001626
0.14615759383320012,0.13254343239349115,0.1512295536542158,0.1403189610679894
0.3724675505293889,0.43827551485143984,0.4285480518678637,0.4295766453564522
0.04956722741201027,0.09723992130175985,0.10508184414724689,0.11259900448749077
0.4504425993781351,0.4664757122583534,0.4484718748207846,0.450606506242901
0.13625602606138887,0.1574944299350494,0.15229342885965858,0.13179887151995712
0.11802664645048258,0.14133546130483315,0.14457712402468884,0.14866345962588068
0.24789117843641334,0.2658642695052397,0.2648810416052534,0.2511643780547174
0.5339461808259839,0.5653634993206506,0.5605627939130624,0.5572616018577116
0.3327892966526931,0.3540860302711596,0.3537425485787264,0.3493661226347225
0.11889513378963243,0.11618328328520106,0.10221891938288186,0.09389306235240882
0.13717115908842753,0.19637394418157866,0.19022630970346763,0.19007776836262405
0.2916808376600824,0.3418650298806084,0.3418852394509055,0.32538902331477926
0.19366350828764214,0.20780322960407457,0.2125836423781517,0.21469313651290192
0.16310825721788702,0.18324079957467088,0.18576268583301234,0.1799843447285914
0.26643240388389877,0.2839853624048217,0.2833456453461157,0.2786418737035963
0.10044379147384795,0.11639074950394347,0.11937240778346238,0.11556284902844087
0.20857485483254667,0.23843304524347134,0.24571247614417402,0.23967568355263894
0.2314922538894848,0.28052593019356215,0.28085472300763564,0.2790823891886939
0.09883957051075545,0.1145655271339259,0.11207004825040881,0.11198609344922646
0.4016620527698515,0.4722430485425292,0.4588382890951597,0.44892162775624583
0.24025025406517167,0.2858223746520607,0.28852399708058174,0.2870518778007293
0.3334072408381248,0.3828501803952042,0.38226491413785646,0.378382433443732
0.23993247633531964,0.26131631807582906,0.2671121536567448,0.25650808523082524
0.3159651873321775,0.3560674664392782,0.3501235025026211,0.3433949355519193
0.17239188077819942,0.2082432292667205,0.21411480447966763,0.20640691642656414
0.1551562818475107,0.15664987231137661,0.1594380445124096,0.15660545471049842
0.177492606050875,0.20988654311585814,0.22020897107903348,0.20039351096770971
0.17019369597632478,0.1805085824318594,0.1863221982772521,0.17902023567698724
0.24028936168144915,0.28777107494688625,0.3005002458505871,0.2843618406248014
0.2839375222252708,0.3419360666336123,0.33600697844891997,0.3153905104939873
0.12818394699314165,0.1302592470275093,0.12480708453023513,0.11816378864152971
0.11674796619938435,0.13724515741370508,0.14083977787762494,0.1380686172388911
0.12008872000086711,0.14198521201537956,0.12663318821339237,0.11617346041453344
0.03391754642931306,0.0391057737926324,0.0316838903231388,0.04010606946179909
0.1828645338783747,0.2091785813108338,0.20924088430675689,0.20191747351205525
0.24205422445605315,0.26924461000602434,0.26779912593724226,0.26386390498975965
0.09973323852945311,0.12266314809052867,0.13349983663151638,0.1334960314582472
0.19882366503729357,0.20948293288961536,0.22525852098606775,0.2115422816197033
