Mixed_5c.branch1x1.conv,Conv2d_4a_3x3.conv,Mixed_6b.branch1x1.conv,Mixed_6c.branch7x7_2.conv,Mixed_7c.branch_pool.conv,avgpool
0.2047101209198147,0.16008593683763658,0.22296377892379848,0.22282362014351498,0.20752397960480712,0.1946114062149612
0.12369648288464972,0.09236969429901763,0.128695614458091,0.12560921911538947,0.10109095339251228,0.08453003881395771
0.14720876316220022,0.1800935305494116,0.13561254737725215,0.14899235017047618,0.1479014126063272,0.13301814509268972
0.09326182337367352,0.08652889959921924,0.09901763513336395,0.1062396237752623,0.09060088649233232,0.04825036655057289
0.43577511049240586,0.4248914792748991,0.43259615488555386,0.41871352251630606,0.3330190974088776,0.28219507804977984
0.10670933949217748,0.10680660671337219,0.09765691219257709,0.11791608444140031,0.11989610749327544,0.11008704064080856
0.059149880762354445,0.06059906189930849,0.06582961536048011,0.08052380800498492,0.07406930965585562,0.06072897522624006
0.16580533353599808,0.13234252212338016,0.1592376340289535,0.1575343610873738,0.15711610414641947,0.10783631592762546
0.1997148945052924,0.19485359618590345,0.19898551974280482,0.22780314264620793,0.19675321501131118,0.16909079886161443
0.2685401212710099,0.2184221570348442,0.28648330240619135,0.2864742166119214,0.24299394950552647,0.1907826049969159
0.1730921349358048,0.2038611137918369,0.16148297745697612,0.16997104831198523,0.161369687165871,0.1453145697412825
0.06852769993144815,0.0847059013769844,0.08423666621625248,0.11375745006806062,0.10662879854206142,0.06502007996147849
0.07534542192810484,0.09142545960856108,0.08818892165291664,0.10873947232927528,0.0886148131049074,0.06101634280925585
0.2018651023141973,0.1796670937545939,0.19435360629006446,0.20504941204419916,0.1594142641530746,0.17092679838892688
0.06949110003321068,0.08300836506242976,0.06277160420984282,0.0886896727553828,0.10210752754924646,0.06835020107233786
0.13175636368010735,0.15633651798984163,0.11936485153216932,0.10722487353717708,0.0763707479205454,0.061104505995542596
0.2032223387715599,0.1405576245704556,0.192791515810487,0.18264414257028302,0.16496062522188465,0.13591678531284596
0.13485438327091231,0.12654295365273396,0.1307973647773825,0.14925778212225932,0.11114725935050718,0.07899951398074148
0.1640699259256725,0.14132312204246397,0.1603335444625483,0.18346110261694018,0.1678446263686383,0.13067467675007755
0.046398550376352925,0.047920698607686565,0.04158509340772753,0.04522049038363914,0.055126011773345134,0.03738036345355865
0.056040453214947224,0.06647599106667604,0.05061565375021887,0.09607077191287985,0.11103889471339339,0.0928415052616849
0.14874571570197087,0.13625058179779218,0.15764796048998167,0.17577410663761203,0.17145651784335333,0.15221822128648385
0.16781875290673096,0.1804165268999125,0.1755978144002715,0.16759539138539764,0.14856885385093163,0.1294409702489339
0.274865658394158,0.2537377310861979,0.2594024630051933,0.2740590800990876,0.23247297969981076,0.19233709745668426
0.154946667705833,0.16589377364878083,0.1400679025053052,0.14582761691218737,0.10393056740186862,0.09043198496279534
0.13374885680597118,0.17878658798190766,0.13912665018960607,0.15792297403764885,0.14198727800750166,0.12337860374489824
0.5143961812625875,0.45482678124558124,0.528329408189835,0.5383232654640234,0.46751878706968153,0.4574281175663547
0.13561146984361372,0.08841829543617034,0.11656993594791143,0.11071301277055944,0.12213565500952579,0.09154572919588344
0.19972312916558788,0.17794955999778556,0.1900697623359799,0.1952177725191395,0.1528155105841598,0.12253883638632528
0.07394341901300733,0.11435313501031157,0.0870019273644666,0.09854217556821941,0.10330552132398557,0.07081430007807747
0.2677101000684459,0.1970805834547751,0.27812060908662456,0.2735621275881284,0.2173496080869534,0.20510699625049073
0.36674608487917526,0.3048506133258228,0.3763109973104476,0.38921557657960554,0.3378126343504196,0.29746624739230765
0.16915549655738485,0.14815099539881216,0.1655372428746986,0.15771042821211548,0.12421581788009221,0.08536196108779245
0.2746518364109575,0.21279521265577292,0.28441141426656014,0.2914813385352757,0.244768606024388,0.22713948084923427
0.16687424234330958,0.16704431673180115,0.17582442961882103,0.1689952812066045,0.14376395220468027,0.09987055129993787
0.16374402560868678,0.12822412071243847,0.1611328508401018,0.1626247619677498,0.15337541022024107,0.10520992090104082
0.08876753326633846,0.09687874087706648,0.08526036332926017,0.1064742440908799,0.12274415921160933,0.08606936375708436
0.1825778127941224,0.15474406706079918,0.1839977573588895,0.19815903580265126,0.20114442045465006,0.1604377426595558
0.21088116807770332,0.19154073153941106,0.21209456603359644,0.22757729452219377,0.18188657543367595,0.17054391544336364
0.10544779095276217,0.1292532094141388,0.10320420735034018,0.10033284759637374,0.09215795059192847,0.08092667910953535
0.1266960666280964,0.19633054888461238,0.12543944910058707,0.15208862575261503,0.15803367833583784,0.11746612314481703
0.018220100665754427,0.0007661723658040087,0.031178161647905243,0.04217714522551256,0.03276373432193809,0.04079565403772513
0.1601304538400109,0.13856101179030897,0.16491855373692776,0.1774969910788948,0.18316196129381349,0.14314090059218157
0.20699502202007256,0.1675860756636487,0.22647160803826585,0.23440712845994569,0.19019075226601537,0.17917601640046243
0.10602423990526295,0.0603250486577117,0.11447199083506947,0.12657477607143577,0.07321043184288907,0.05600605117028929
0.2651105477874978,0.18454464793854816,0.27626653210516344,0.27706570371405953,0.21700963788838762,0.21985223757407793
0.14938478255781953,0.10847498338161912,0.18034678311338506,0.20524417200073508,0.1544759229203289,0.11500526841838433
0.4491038053220272,0.38761409922730067,0.4503018876633597,0.46480417832780774,0.4099558992101334,0.39454460054815693
0.10542960704122521,0.12169583204472738,0.09174879379503348,0.0735650269468489,0.04943042941903478,0.044794933024126564
0.2839774935275753,0.28357582604057013,0.27968730619421567,0.28318020051622533,0.26460048761231597,0.24383999462402753
0.4125032741625578,0.3225167151990122,0.4200784545555917,0.43193387930778515,0.3852514130520929,0.3378548881105098
0.05924142167848108,0.05945570909163844,0.07064169373799731,0.07801354595596464,0.04635160338668066,0.059567881515722516
0.30509852933452875,0.23233204528075022,0.31213972040181936,0.32009337070076666,0.27367427672075084,0.25211929435338826
0.14762970990682656,0.1267468986662679,0.13130864117150445,0.15454444656376579,0.16508946794539223,0.14683886056711887
0.4718431580915873,0.40519945787191713,0.505770030547185,0.4971479910891489,0.43981018907540653,0.4021434669745453
0.17547678198819686,0.1551413966218306,0.16979157695600705,0.17004834590394421,0.15795285770862882,0.13853573075849998
0.15109632715453347,0.1595315494785972,0.1484178044717795,0.1476571300434725,0.13652356919523884,0.10508397434123382
0.06620716741599882,0.07990963250160507,0.07401143604183369,0.07915294108542058,0.07872808865665741,0.052090957516490156
0.15037220630744774,0.14769480076637528,0.15800484573645993,0.15561945496874438,0.13582929920406606,0.09705407477366698
0.12921246188656613,0.12401038646634843,0.12158852096829753,0.1395705877922723,0.10802554722407288,0.08951440873338294
0.19150568212295085,0.19633696123392191,0.1876702020289499,0.18328336153194935,0.13073867805105788,0.09756758974944317
0.18244412547372987,0.21285111592148476,0.16959921968555514,0.17616941012370782,0.17203344820387456,0.15373595600162385
0.08386216446473543,0.07579629529153731,0.08912174125619898,0.09302333980274463,0.0673529892574226,0.05670379375272592
0.11626000633834435,0.1256458876403924,0.1175002891200242,0.11666780999619042,0.1170970964016805,0.09467175607356348
0.12444091960954223,0.12628988548784328,0.09908914474307129,0.1343530595681529,0.09868191928402166,0.07918777407630459
0.300931943678108,0.225235195509364,0.28786252378477517,0.3045145265163934,0.24799815845364623,0.2205204631689241
0.10663306497366418,0.09742562413700413,0.11422700644095099,0.11971989173581381,0.09879891352743479,0.07758335943620728
0.38742504181671217,0.2818242125273759,0.385044370209499,0.39593766578016454,0.3504690804167878,0.3181281908206846
0.11416489858212557,0.11176701018992766,0.10943509224981159,0.11458692321901116,0.07836380166713139,0.06326004453247411
0.13880742249000896,0.13947700575550367,0.14110493004345118,0.15049203695788949,0.13148659210426888,0.10637731060855934
0.1270071942849171,0.12021734191959274,0.11536863069384475,0.12671127573890667,0.09900253849591112,0.08235603047428809
0.18182887203743048,0.19758576427903074,0.17804013109835945,0.1927776101794143,0.18108532443756553,0.1487906418768345
0.4657333155278964,0.42118979744315976,0.46384992058116825,0.47133173174445886,0.4185443299899691,0.39143748436564635
0.19374186730928913,0.19185534261400797,0.19686135672356586,0.19316687541301034,0.1567452680765245,0.11701951199190987
0.08177095218660657,0.07923777660198823,0.07598373878878832,0.08003830910492028,0.07101618526005647,0.04327635134869925
0.03802645166455603,0.042843214807493105,0.036946805899653115,0.061352969226535096,0.06753651828031086,0.05739313692440321
0.041994534417595146,0.056371995647794666,0.042321212893789546,0.040136966866149766,0.0045556227659963875,0.02935698040959837
0.20443166506677615,0.2100933624343493,0.2067791890936888,0.2255806523478597,0.2153420197198977,0.18895975559064718
0.09852107438939717,0.0811759536302449,0.1046462910377324,0.09637728508113202,0.07601464091819865,0.06480813239407583
0.12536105820001456,0.18804397882291615,0.13556365619251756,0.14974498452026266,0.16695849307670643,0.1319049855328156
0.28042495515802923,0.2771677866378365,0.2787403762635715,0.2916309564652123,0.26755705202729596,0.23638530252038134
0.23319514773190395,0.2071930334939334,0.22333716888214059,0.24732343330135823,0.20072965823053807,0.16561167872144197
0.02801159611961624,0.019404592209678696,0.01278080853636949,0.030255218028027955,0.024196413204412216,0.005836264050958381
0.4418723315664342,0.358947874263512,0.45383491189491554,0.44981664973666785,0.3814519864150139,0.3629291651858264
0.2121086823389677,0.2501419471654919,0.21390055662820145,0.23033569303679557,0.2029460336981961,0.16702633274850726
0.208604815047269,0.1712004004088996,0.21652334427856443,0.22428756189387083,0.18483788778310078,0.15891101279692532
0.2513866049964938,0.17019646142483472,0.24541737300275193,0.2423130008847418,0.19311533598745806,0.17474054910859188
0.21468707168125964,0.14484559578660455,0.21931155630183224,0.21868448368825408,0.18469247710236325,0.17542857441473667
0.2592773411135152,0.21932251009024215,0.2544705205121157,0.2659983913451552,0.21596620452747511,0.16691979774114651
0.1277885563604832,0.09139392923264743,0.10780354942350165,0.12285266898689223,0.10913439580741759,0.07443542770790397
0.0825850856724809,0.07892430401849082,0.07708264269437344,0.07258809481775061,0.06976845309235914,0.046969113763654174
0.28625483656011413,0.20060861590311282,0.29481966646230745,0.3029524690376984,0.2624157367193849,0.2524112576657732
0.09589591426553726,0.08911723119324073,0.06758434945694744,0.08728254601927467,0.09889005766861485,0.0755639973829311
0.13017925082269752,0.11860623930905476,0.1251399577557599,0.12438801626334273,0.0992594772275795,0.08837490231152173
0.29990290634006256,0.2834852760414217,0.31824264008994546,0.33507297759731247,0.28337415931639964,0.2467859026553275
0.22403873452157622,0.2513394273529636,0.22698369791585313,0.2498404609708317,0.21747852686900643,0.1767163421812302
0.013552060474006044,0.016619217254303015,0.025016529946783935,0.02133048430653794,0.032219044467409134,0.04992120844196862
0.15860542116377116,0.13227305364096348,0.16001525289485624,0.16590022466864943,0.15004127101032058,0.12437608247659747
0.5087464151993655,0.45988424478387846,0.4938673085864012,0.4940722272773266,0.4199283724071233,0.373561358128787
0.08725050864387103,0.07991531394210558,0.08566698826932521,0.09271339856180207,0.049682090837078245,0.023897678447672516
0.08060911907209911,0.06910489354739079,0.07204347388413923,0.0693692521471116,0.04802152422272693,0.027546407001240322
0.04415212633203327,0.025056996649337773,0.050630993294104726,0.055285576975423634,0.06649356285906287,0.045106625013842695
0.09560648030776024,0.10491806575669232,0.09616551642332541,0.08999649688636885,0.05746339193166613,0.022337590420688357
0.16456334049171603,0.23417811684710388,0.15795408930195767,0.15933382460508524,0.15303332455032026,0.13591043088426036
0.16725600580114444,0.16536514849767436,0.14689893634809043,0.16802952244481625,0.13130253388205834,0.10299712253432743
0.0013609955979765574,-0.00990527014563414,-0.0074908679969826145,-0.004858015864269464,0.00456691165826099,0.016326731902880035
0.23946748548147395,0.18332794792158993,0.2448235341113582,0.250505837565001,0.20909731946789947,0.18116267350142864
0.19172894002435056,0.1907785956470114,0.18591009023579422,0.179536812099116,0.17861163195947696,0.12628606680140822
0.09971788523988395,0.09865504304263181,0.11278985181727416,0.13914181584489546,0.07815805232536038,0.06696815793290616
0.17886942801102154,0.1538310997121655,0.17267746003454618,0.19191466152584058,0.15283477871211273,0.10847833701973389
0.17760574678862062,0.1478789635718229,0.1675953804921295,0.1636139882870056,0.14489754814670452,0.12827412247015468
0.1333974206741706,0.0873908556214864,0.13046552258916327,0.14698202707537125,0.13129807013788453,0.11202379749698446
0.11911715969927943,0.14262301110647174,0.11261847288291005,0.14035332186316893,0.13135499672640658,0.11158009027884047
0.2777499408488568,0.24733106892515477,0.26300951493803526,0.28383989959274464,0.22785847763333816,0.1801231999751325
0.07593345259175452,0.06068111356967612,0.08597592242386799,0.07982402843505222,0.08215875032385073,0.06709107832889272
0.056210496575793904,0.07052712371898939,0.0708535206722254,0.06751072904033638,0.07867460698475981,0.07536295418938753
0.18049278264326096,0.20703671703497686,0.16169626583346416,0.1728334161626634,0.1603783278320821,0.14600894224897182
0.13525858046926928,0.1375428631329841,0.11224311480745056,0.15266374719591022,0.13313070864537704,0.09037220486869095
0.1328274749016018,0.1372988592874887,0.12049386208946146,0.12390159320102147,0.11870576383836154,0.08645501186835519
0.2719689108894971,0.2137304048220704,0.27807578275534,0.2880936689893736,0.2490969148203674,0.2187732984869433
0.46574682694265385,0.43496471938580566,0.46834729579103646,0.4507737483386177,0.3742607519291738,0.33389960814396863
0.20207126150579663,0.18869617547207365,0.21565997563820075,0.2097482334028812,0.18080420188437354,0.17133187099203712
0.11426605195388795,0.08078742647191368,0.10932745004598976,0.138584692073873,0.15614391135906933,0.13786532753158603
0.09616022327858316,0.07265365355155917,0.0880584536283762,0.09066961652038522,0.07335604140511305,0.05387990942060377
0.07783021562066686,0.07831426893322257,0.11220468330207932,0.13035894792977692,0.09774858929962338,0.1047889883156161
0.1408007339151292,0.1500099854970905,0.1404829665838128,0.12228486876075176,0.09452575382321492,0.07933760912760891
0.2397969186034462,0.19473861017714414,0.23459398824190172,0.24428225416147484,0.2144473395642654,0.20117433899313203
0.18088880747610367,0.19243322053115458,0.19230286667049154,0.1866486217813756,0.1690822765316395,0.15138282094973002
0.16363119060536238,0.14342256072421997,0.16999682845871844,0.15789124809052923,0.12477866198574286,0.12368757350155835
0.2001483096213441,0.17973303300803622,0.1932976127523854,0.19706020609812983,0.14707952824116594,0.12941789884781937
0.2012329942480853,0.14856788710787827,0.22083629659980414,0.2402200410393131,0.20388089689149655,0.17199170616398166
0.07538844575710647,0.07846841505210758,0.10318361569794368,0.0993777121898356,0.09919763987943787,0.08312867523053655
0.17965980986983232,0.144463806001233,0.18605425948348914,0.19609789472320888,0.19089017497621716,0.1625853126482976
0.05391291349831225,0.036600470836167444,0.061237513404156715,0.06619488663957897,0.03901218198417359,0.07749504767773817
0.12110045695156989,0.11737712616524736,0.12153414659797968,0.11303294607244731,0.08430940993559914,0.05462793417986101
0.06381602337308274,0.04876559550693502,0.06613713626609444,0.07877974077480358,0.09502130481494823,0.08138511840375579
0.08547604760927896,0.09590805162838702,0.08562602065226653,0.09156613419100477,0.07210405583827136,0.07133197933969047
0.1456368674592412,0.12168439231083401,0.1323718076985936,0.13619939898843408,0.11883919390954802,0.09412940793606794
0.09568315362250158,0.03811380783957505,0.09855159463190348,0.10721752026625835,0.10206917283458179,0.07537904165701842
0.16333895579728372,0.16500166602192584,0.16316163808375497,0.1517720620530657,0.1312291669538884,0.11258145325244735
0.08083377932843619,0.052414488823397595,0.10227527671542616,0.08549370705880005,0.07398325705942863,0.0938497209603132
0.20332879931037132,0.2474040589994143,0.21282941379791606,0.2188875028491627,0.20219397148198848,0.1569768065580466
0.20669722811733654,0.1939602725239925,0.20506069573555855,0.23179050131190382,0.22275048346832066,0.1960744409576528
0.03959649601749566,0.030785006365683733,0.019362108461849104,0.024445028682355454,0.025940579843958787,-0.017128041118815673
0.2168888717686183,0.22922421458766526,0.20729595955727928,0.2095958672026892,0.17402994214606052,0.12940853998908203
0.11380240756839174,0.10213376036715396,0.10853073325186886,0.10924181416756064,0.10259846839645537,0.10564064848122366
0.17826544621706167,0.1722867918639599,0.1814004435459678,0.17880415677166608,0.1675996755283808,0.13663056671517596
-0.0048509807190255305,0.017897925496612548,0.010246555752537247,0.009026255716047116,0.005056408903832406,0.016975032833811243
0.06567772303894871,0.060306645584463386,0.07357711163490868,0.07456017872878211,0.06333316620605683,0.06721347583888393
0.1866334630231108,0.15041406930707135,0.1762483744479694,0.2037670058033189,0.1729255609125918,0.14601843615423962
0.2400563302892012,0.20199055323159848,0.2310457373530194,0.24768747130042093,0.2198735198242354,0.19832421142547915
0.22149136735094377,0.17916467758441146,0.2094119415908654,0.23580221977521254,0.19708905841065266,0.16710039103296037
0.14046324965389279,0.1232652247318594,0.14333690333376709,0.1548581941269806,0.14404626060583037,0.12185352740755727
0.16348074686505837,0.16184112235709605,0.152457217235831,0.15962503891363838,0.16013680478563058,0.12569686601105182
0.34672130642979704,0.31524287952459695,0.3673278832350838,0.3744897191479822,0.3192546328133922,0.28819994119431547
0.51742334767614,0.46845624800468444,0.541179661019454,0.5221367448104322,0.47738996355483065,0.4638570258196613
0.18226956828576987,0.16058093335349605,0.17659929238252708,0.17386147527632734,0.1571758086019044,0.13206732209586564
0.2213318175434965,0.22693303825565053,0.20910701592357103,0.2071571148737393,0.1661712241206047,0.11920946758268548
0.17214494704105907,0.14205285976311577,0.1725005636629384,0.18963533417581846,0.16119829239974917,0.12968632214408315
0.0784381631499868,0.07740886961481674,0.08706776396514006,0.09730655111287426,0.06867211897885132,0.06763768566956672
0.12087084297632131,0.12290495963092575,0.1143154574083319,0.10896946833532703,0.1035761270409074,0.1048305554525593
0.06051235353530554,0.07609837703486051,0.07034115786941543,0.10570431233032623,0.10881118164150545,0.09996509115617726
0.14819478165256614,0.17799166514364057,0.14539224634426218,0.13308276517941958,0.08804688524603277,0.07199231414673525
0.23622539868152206,0.28377053490846504,0.2405645597639427,0.24990737450892495,0.21545812165851896,0.17248994087724487
0.2128842606528987,0.22089169903933048,0.21259691520861346,0.2241922456192737,0.18369815236453,0.15442459181271495
0.12067583589382994,0.13911203368986144,0.11930548232561163,0.1319872786506724,0.12941134246141917,0.12164492186358196
0.04127058300574871,0.043772249576138886,0.04549671671410772,0.06534419599110106,0.07654143956216312,0.05914591951867789
0.19982269421441434,0.21380705800192726,0.19430068874785653,0.19503724803571668,0.15966029278979083,0.12379521333794097
0.08620286497487727,0.10771660889730106,0.09752991830920871,0.1342141643671686,0.12400264590578354,0.09863191107345357
0.11902983431791324,0.13272247230848871,0.11782666702025069,0.0914042731511323,0.06273556708120243,0.05311925461838798
0.10586473662052935,0.1050282657769205,0.11061308263170459,0.09995546451078367,0.0655947276894872,0.04116252217088529
0.039136634912772465,0.025748856699818384,0.026395245251870723,0.06123784466386279,0.027532372891580822,0.03598569075054887
0.3542491030991525,0.23611158120254408,0.382799414845832,0.38951988335646187,0.32329551590587935,0.31074983895756386
0.12321543958513312,0.19080275712552405,0.11748116067982664,0.15943374884318562,0.15964340538968397,0.1338812090818492
0.09557622700837624,0.10206520595620396,0.08592675501491956,0.09979245963914277,0.06653637564816348,0.042566495414600836
0.2383814810257516,0.2533941365341227,0.2296189395325483,0.24247733733185073,0.20777584043723865,0.17785051818542405
0.10401803527866188,0.07855536067178863,0.07930788487793539,0.08389308935718956,0.04288062756224348,0.05250369599776216
0.28910669754261337,0.22946878343083252,0.29841517863665673,0.30523609187320794,0.27674709068119885,0.265395553685541
0.18616544245762467,0.15187279740255422,0.18455427192414336,0.21212564039393314,0.17368905452051106,0.1517865013512491
0.019449506915871728,0.019897059883769812,0.016912002477198863,0.04562346770221267,0.03746060583413197,0.04159729861993485
0.12193833026182373,0.13065583715502987,0.12799734138456656,0.1261586064220576,0.11160148029537094,0.11070818705273917
0.08888021878005635,0.06849759512315749,0.08664852499770812,0.09950717213932164,0.09957162164307042,0.0721013028430184
0.15541913549958783,0.15983346908320611,0.1496537369295828,0.1423886599272121,0.12466265647496934,0.10993328321912203
0.19217585478919882,0.23109521115814233,0.19237257855680465,0.20922254282872332,0.203233567489827,0.1927741514799289
0.2233606117438066,0.21368566774441514,0.20958647617367357,0.20393297972059596,0.1678489290875246,0.139616227007112
0.16256516963273793,0.20098177346645427,0.1460228876131146,0.17267870717273398,0.15311562552015157,0.1259437836714656
0.49390365350696536,0.4655429202195205,0.4775791292578233,0.46988123192658093,0.3829047743891179,0.3439525251455095
0.26546462231440265,0.19090631216999485,0.2663305810579612,0.2725872004498791,0.23973505550817387,0.2216899620935339
0.5049071818607268,0.43518940118189264,0.5061912213521154,0.5076138597103808,0.46654771841035164,0.437047182881708
0.37204329742718983,0.3081905531615373,0.3736944163319651,0.37794457479551546,0.34563195373762085,0.29874947905731514
0.15525917062328062,0.21460911034510308,0.14259097499776424,0.15238341938116615,0.15237239798425437,0.13090923431266316
0.24553124852471844,0.2763857981940013,0.2447758880551633,0.2600860868213826,0.22880108791334017,0.21019602868051018
0.07525719568963841,0.13509389325584656,0.06284328992477277,0.09432713281603204,0.10570467131729475,0.06759712464504962
0.201024584466676,0.19018278912530287,0.21177756125303115,0.1972717100869349,0.18161123815494826,0.18022315400326278
0.2108075597595494,0.11010487799313246,0.20755390835304227,0.21349445848922632,0.19208491922798526,0.14369632118720893
0.24244295128993854,0.21640396718726196,0.26792197298610476,0.2629396321247097,0.23537268985907892,0.22997916939286617
0.14437813777321534,0.19081451570904867,0.1484993621049409,0.14637504527389275,0.14324569487662211,0.12174156059903388
0.16180319921648276,0.14386651744962914,0.16027872048719105,0.16559103647072537,0.13894262122615347,0.11523629325096446
0.32479458003212625,0.23994695260495275,0.33523291112638004,0.3514294201310014,0.3022402579078261,0.291376703777016
0.19081788034903635,0.1757672221006371,0.19706869490748907,0.1934586346856125,0.1882466251949496,0.18896356529278407
0.07565293208549394,0.06542771818041986,0.07397458768166403,0.05075640716653913,0.02051108291228,0.027144359863498484
0.256201284516891,0.22697070865971522,0.2541725762062591,0.2754071028628601,0.23031470911253754,0.184030361659398
0.0762997734578218,0.07430160673740704,0.06597079530733653,0.07729920395132911,0.04719962077973105,0.04681821476448329
0.3430570695326997,0.24230967919667235,0.3530623470849543,0.3582839585745293,0.29688280672050754,0.2852232818116215
0.26574857634469884,0.21536939829978555,0.27615992904675707,0.2863952103525971,0.2411989339018706,0.21759352525060535
0.1571982907592547,0.14696887213641618,0.1537992092171131,0.16625103370497685,0.15497185958441131,0.12330606113315408
0.20482842256114517,0.17163380428402583,0.2099655900511919,0.2257596582288805,0.18471795028832746,0.16380155084397557
0.13374414308355476,0.14139708939718434,0.13184526153096993,0.1168941729071372,0.11721964795721856,0.08011057609303265
0.4990740598060789,0.4649496499064136,0.4830318001899265,0.4806782526184353,0.3940731521673636,0.3465582080804596
